id,key,filename,content_type,metadata,byte_size,checksum,created_at
945,oce10m7wgxcot6kh1t0pyoadwniu,ds-1292zj.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3996595,ZMEUUQ7+AuwwNTCT0Xs/sA==,2020-09-14 09:19:07.156420
946,i24gd7zyk0tbu79r5xcxrcjjdev5,ds-1661zj.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.925926,""display_aspect_ratio"":[16,9],""analyzed"":true}",3455529,YOZ5TPW2QxtpgdKAjxzYlA==,2020-09-14 09:19:58.575479
947,w9t4n7pl9mitt5ft24w4gcqgkig3,ds-1661zj.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.925926,""display_aspect_ratio"":[16,9],""analyzed"":true}",3455529,YOZ5TPW2QxtpgdKAjxzYlA==,2020-09-14 09:19:58.780387
948,9usbs8mio85ou2uvxh1uygrunkl8,ds-7104ni-q1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3474159,bWIv1+MpXXQk/GcwJ8rzXQ==,2020-09-14 09:20:54.736941
949,09p63a3dv81dg0v28cvh3irfp1f8,ds-7104ni-q1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3474159,bWIv1+MpXXQk/GcwJ8rzXQ==,2020-09-14 09:20:54.966393
950,humju0zp57he4o93uo7ekjna0rtg,DS-7208HI-SL (1).jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",13605,R73k1FACGEBgNspZ6EJylA==,2020-09-14 09:21:24.795828
951,l2mslkvsjbsws6ix995nykr51rig,ds-7108ni-e v w.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3509835,PD2mMHtYs/M9CUPdczjSgA==,2020-09-14 09:47:45.660234
952,5kkvijj95gyytl0q99ce96dfwztq,ds-7108ni-e v w.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3509835,PD2mMHtYs/M9CUPdczjSgA==,2020-09-14 09:47:45.848365
953,obzse3divwt39uncddj0nnh9it00,DS-7108NI-E1VW.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",5695,csxVDlMyPecIxCP3oI904w==,2020-09-14 09:50:43.506486
954,2w16wxn8spyq56hgvytzjw9pzayc,ds-7208hqhi-k1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3592385,zUkpYGEWajetjMVckYb18Q==,2020-09-14 09:55:05.180714
955,9j3bcm8nbk1vcdliejwzsqs6ttkb,ds-7208hqhi-k1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3592385,zUkpYGEWajetjMVckYb18Q==,2020-09-14 09:55:05.397776
956,cst08w1mjiz1wgyyfq2hvsf0xzvr,DS-7208HQHI-K1.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",5089,E5atQDLqaOzgCQsljzwrxQ==,2020-09-14 09:55:38.697897
957,2mk16pyj366qdm5dsvu0bg7wriq2,DS-7316HUHI-K4.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",6289,/m2UC8sze54NmbHtwLcxPw==,2020-09-14 09:57:35.064443
958,0jwm8z76mviycega868qv7jpakkz,ds-7332huhi-k4.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3553495,KtzMoZJkkLoagcy01FdrEA==,2020-09-14 09:57:56.781766
959,xc658278hr4zd0c6uffjnm12ayq7,ds-7332huhi-k4.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3553495,KtzMoZJkkLoagcy01FdrEA==,2020-09-14 09:57:56.980849
960,3a93lxfk5vgocxwx9c34g29ol9u3,ds-7604ni-k1 4p.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3435692,GDy3faDADzy54eb0pobcPQ==,2020-09-14 09:59:12.627415
961,8me7s1d0x5k44hklle25yyrngxoa,ds-7604ni-k1 4p.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3435692,GDy3faDADzy54eb0pobcPQ==,2020-09-14 09:59:12.866235
964,dpbqq3bvbyo3pvrm0i6p9jomam42,ds-7604ni-k1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3876502,BR6/1xlZjHuKXDpK5rSOkw==,2020-09-14 10:01:25.464952
965,rv3g0c2ygl5lw3uj70rg5oh6shf8,ds-7604ni-k1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3876502,BR6/1xlZjHuKXDpK5rSOkw==,2020-09-14 10:01:25.643025
966,v0h0b00q7zon6gp8mbayo2rmuymf,ds-7608ni-k2 8p.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3193843,5xhEEddS63GdhZ6V38TWjw==,2020-09-14 10:02:35.347690
967,uogxkxw1xzygk877hxuv40eblaez,ds-7608ni-k2 8p.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3193843,5xhEEddS63GdhZ6V38TWjw==,2020-09-14 10:02:35.502318
968,lq3e19nsypjy94n2049zwwsbf6pp,DS-7616NI-I2.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",5868,EWKiZbr4kxsUiJdqlr8A4g==,2020-09-14 10:03:18.057334
970,zs3b9ljm5icrf4v0q81jj26rm24b,ds-7608ni-k2.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3704975,NmD9MUT7FdQSjR9HtPqlqQ==,2020-09-14 10:04:37.251685
971,ymcqy7vubcowqejtulrrvxrc1pcg,ds-7608ni-k2.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3704975,NmD9MUT7FdQSjR9HtPqlqQ==,2020-09-14 10:04:37.419180
972,vugu037iklf0eofdzu22tm1n779l,ds-7616ni-q1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3603295,lfLZRsZCg3imP9zqB+Mxsw==,2020-09-14 10:05:28.082847
973,v0rfxskly294thf28y6bn2x3o7x1,ds-7616ni-q1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3603295,lfLZRsZCg3imP9zqB+Mxsw==,2020-09-14 10:05:28.268689
974,txu3wr5yj1ejtiyr0mk0coj3ugk0,DS-7608NI-SE.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",4835,ygh0IkNIjD6VfeVkz9ctgA==,2020-09-14 10:06:24.112638
976,qtk6nfeu1tna0gffsm5a4drsqzap,ds-7716ni-k4.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3577832,ZneELxqXT8RcR+b13yDR+g==,2020-09-14 10:07:47.655910
977,z5sz55wqxaqd61s37ur4f4mxzmbv,ds-7716ni-k4.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3577832,ZneELxqXT8RcR+b13yDR+g==,2020-09-14 10:07:47.872658
978,86jjmkcpic6p674yl50hk1a6o76d,ds-k1f810-f.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3283947,G4QsJDVzDHohiULi/x96UA==,2020-09-14 10:08:38.131413
979,t4unt3msxtgdhrg1dpwz0ths4uuf,ds-k1f810-f.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3283947,G4QsJDVzDHohiULi/x96UA==,2020-09-14 10:08:38.385550
980,qkzm3vpj3eo9dfh44gao6umcqmbu,ds-k1f820-f.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3353824,FtVcv7j1qgnQQG6CCi8WOg==,2020-09-14 10:09:09.071371
981,94f9d7as1sk56maz9q1ntyy9fjnp,ds-k1f820-f.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3353824,FtVcv7j1qgnQQG6CCi8WOg==,2020-09-14 10:09:09.271524
982,n9u5ducw2g44oakglm9mjoldq1gf,ds-k1t606m.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3471601,W2GZNSCpMiNSgKRjuGrQeQ==,2020-09-14 10:09:49.052624
983,0yb56ehwza6r1c9c7hzsjs8dy4ro,ds-k1t606m.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3471601,W2GZNSCpMiNSgKRjuGrQeQ==,2020-09-14 10:09:49.213611
986,tue2qwdfr18g8w6k7lmc7l140s7z,ds-k1t606mf.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3878894,tEWVjuYyYC55o3nxAZk+JQ==,2020-09-14 10:11:04.436522
987,oru8yf54b7p4u6kxaa6hy6f2terx,ds-k1t606mf.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3878894,tEWVjuYyYC55o3nxAZk+JQ==,2020-09-14 10:11:04.618384
988,6ij6mi0b2sbdd5kaijtnxqteybsq,ds-k1t801e.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3518025,VxOmJ3CiAzkpUqJe/SCMXg==,2020-09-14 10:11:35.511135
989,6b9aga7pns1ti53ds7mdq9yxm6lq,ds-k1t801e.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3518025,VxOmJ3CiAzkpUqJe/SCMXg==,2020-09-14 10:11:35.688547
992,363p7h2j235xfm210ck29r8l68p8,ds-k1t802e.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3439933,Nc16wZryKedY2U9KIqa6kg==,2020-09-14 10:12:47.000802
993,4z1mtmayxx6rrjangy9egf8u0e1n,ds-k1t802e.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3439933,Nc16wZryKedY2U9KIqa6kg==,2020-09-14 10:12:47.153343
994,h8lrfzz6typy2arqfgtq6ru5gfr9,ds-k110m.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3423878,1UmqfuNBzCcMsAVfmv9B7w==,2020-09-14 10:14:12.738506
995,abjzuqqxvstqv60a27i0dj2ymxvw,ds-k110m.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3423878,1UmqfuNBzCcMsAVfmv9B7w==,2020-09-14 10:14:12.932497
998,dacb8g6iudbcf0h8srf2lj72vdfl,ds-k1801e.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3329633,w2ZfVbgJ3tsvDb3ODwWRHQ==,2020-09-14 10:17:08.509734
999,4qschnlzk0f7nmhhjksfqpwcd3o3,ds-k1801e.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3329633,w2ZfVbgJ3tsvDb3ODwWRHQ==,2020-09-14 10:17:08.711255
1000,vfcrntrjuuj8vbz4fkfwmftk0ubf,ds-k1104mk.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3398850,UtXsMeWArMvnTfXQKVRx3A==,2020-09-14 10:18:30.692893
1001,9lkvqjho6f52if8mcv6o18qjzivc,ds-k1104mk.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3398850,UtXsMeWArMvnTfXQKVRx3A==,2020-09-14 10:18:31.037997
1004,cgleepkhfqp0ekyx8n5tzjjt1tdc,ds-k1107e grey.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3296960,qTkrAzwRE+jOJCBnWKCboA==,2020-09-14 10:20:32.689443
1005,6fm16k8dhcpjv0gflls5c061cdrq,ds-k1107e grey.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3296960,qTkrAzwRE+jOJCBnWKCboA==,2020-09-14 10:20:32.851197
1006,srylf7mn53xhorlqz34wslnywsna,ds-k1801e.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3329633,w2ZfVbgJ3tsvDb3ODwWRHQ==,2020-09-14 10:21:08.577068
1007,2hqbt64am8grm9jrr2i8kx33pn2j,ds-k1801e.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3329633,w2ZfVbgJ3tsvDb3ODwWRHQ==,2020-09-14 10:21:08.778217
1010,j2gx95zu8jhsltuot6osxwmxpp8s,ds-k2801.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3903040,ifyTwSBXTCybMnTT2jtlrA==,2020-09-14 10:23:41.150924
1011,h7zbb0t40z50iw2px0b8cu642f8i,ds-k2801.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3903040,ifyTwSBXTCybMnTT2jtlrA==,2020-09-14 10:23:41.312706
1012,brobgylpme0y7yvcm4peo4yaic9h,ds-k2804.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3584097,gCxy/LezQTdLTkTODHb4uQ==,2020-09-14 10:24:40.776935
1013,3xavyq1m0l15q25msj7wt2i0vw5q,ds-k2804.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3584097,gCxy/LezQTdLTkTODHb4uQ==,2020-09-14 10:24:40.984936
1015,4yorkzkosy9iy3hcur05qmwcfhci,ds-kab11-d.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3655963,MnofaAstSdjt11fEFgwgLQ==,2020-09-14 10:26:09.897913
1016,tu0yhb0dvkyocfobk9bvognesovj,ds-kab11-d.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3655963,MnofaAstSdjt11fEFgwgLQ==,2020-09-14 10:26:10.101312
1018,esn1rixo4fajqx6y9zpc78mi54wb,ds-kad606-n.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3072256,oXtEpXiI1b8y6QHgWPL3fw==,2020-09-14 10:27:47.908249
1019,2pqvoux5jbn8vcc2rzgb3zlas06m,ds-kad606-n.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3072256,oXtEpXiI1b8y6QHgWPL3fw==,2020-09-14 10:27:48.110135
1022,s1e7oef9nk992nbpjytbnlrgk4hj,ds-kb2421-im.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":24.958292,""display_aspect_ratio"":[16,9],""analyzed"":true}",3193621,iLL29FfDZw4nLU3UzbZs6A==,2020-09-14 13:03:26.779133
1023,pipl78fa67lp9jaj29cqgd2v29dm,ds-kb2421-im.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":24.958292,""display_aspect_ratio"":[16,9],""analyzed"":true}",3193621,iLL29FfDZw4nLU3UzbZs6A==,2020-09-14 13:03:26.954834
1024,l22rxuzglg5hfqk451dmouwzk30d,ds-kv8102-ip.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3452608,k+jM4NPehcRmNKlE0jiB+Q==,2020-09-14 13:05:10.614694
1025,ezjnr3vyovtj34egz4m1ud1xkdf2,ds-kv8102-ip.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3452608,k+jM4NPehcRmNKlE0jiB+Q==,2020-09-14 13:05:10.777438
1027,m0xformurynptjw2207ioxt467no,Fire Protect plus b.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3394880,ZjXeIXj00nbjmuQb4Zk04A==,2020-09-14 13:07:20.703966
1028,5r7xhmksq20bfh4c2xidjlrpj0he,Fire Protect plus b.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3394880,ZjXeIXj00nbjmuQb4Zk04A==,2020-09-14 13:07:21.171163
1029,ory58fur6r8st8fsw2qlczo3fk2p,Fire Protect w.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",2738850,SSNZpUsHJsJsZit3AZU2Yw==,2020-09-14 13:07:44.582709
1030,yqfifarr79l10e0vlc8ssni8firp,Fire Protect w.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",2738850,SSNZpUsHJsJsZit3AZU2Yw==,2020-09-14 13:07:45.118800
1034,sglzb93s74c8il55qy0m8sanxbic,GlassProtect BL.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3302915,TyLET4Pr5orKYRTJMlbTKQ==,2020-09-14 13:09:58.632247
1035,yi06nrw2akm0s7tepvzc51bwdq6j,GlassProtect BL.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3302915,TyLET4Pr5orKYRTJMlbTKQ==,2020-09-14 13:09:59.160450
1036,hbd1gtvu8sxbwrv4ccav3q8pt2yf,gsa-424_.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.925926,""display_aspect_ratio"":[16,9],""analyzed"":true}",3797393,/aV+YIU5TQ6iv0s41HK5dA==,2020-09-14 13:11:57.450193
1037,4ogx2gjrnypffb3322pcoe537dt6,gsa-424_.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.925926,""display_aspect_ratio"":[16,9],""analyzed"":true}",3797393,/aV+YIU5TQ6iv0s41HK5dA==,2020-09-14 13:11:57.609648
1038,gtpjsu5wrv4bavh9faysu1domgdo,homeSiren W.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3337246,XZB9M2yCAGPO8K6wPZhchw==,2020-09-14 13:13:54.928786
1039,g2c3pdynsxgtjma4y0a6dy08j1lq,homeSiren W.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3337246,XZB9M2yCAGPO8K6wPZhchw==,2020-09-14 13:13:55.320353
1041,4sbkemp6zvrfdvzmtapt06aq2paq,phbm7hbz.png,image/jpeg,"{""identified"":true,""width"":640,""height"":480,""analyzed"":true}",21265,3abvDBb9XGspjTzyYl9k9Q==,2020-09-14 13:23:59.429754
1042,r005rxl2vr894ultd1g8bq3tyiki,hv0733d-6mp.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3246195,Hs40GhM9YEpnkesLV/8FxQ==,2020-09-14 13:24:44.432366
1043,h6gabppxuqavmmzuvig4vzc83qwp,hv0733d-6mp.mp4,video/mp4,"{""identified"":true}",3246195,Hs40GhM9YEpnkesLV/8FxQ==,2020-09-14 13:24:44.589477
1044,rpc8i24ds8ilep6tefo2j6lvugc0,ids-2cd6026fwd-a f.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3431803,RdBDJyIy/QFVWrHi8wGxpA==,2020-09-14 14:29:40.303610
1045,usymdakhbi7xbma39n1ey6z4wh6n,ids-2cd6026fwd-a f.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3431803,RdBDJyIy/QFVWrHi8wGxpA==,2020-09-14 14:29:40.677827
1046,6m42400szfmspwns67a6d7nmqkd5,iDS-2CD6026FWD-AF.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",41547,mbdmw2Bax66PGxVb3H8oCA==,2020-09-14 14:35:04.561659
1047,oenth6aoed1ij662y469i2p4gal6,ipc-9800adh plus.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":28.328328,""display_aspect_ratio"":[16,9],""analyzed"":true}",3881541,NT2cJXxlE813U7oe2Bh58A==,2020-09-15 09:40:58.077494
1048,cjt1ognpcq2mdeggyml7tj9mukjg,ipc-9800adh plus.mp4,video/mp4,"{""identified"":true}",3881541,NT2cJXxlE813U7oe2Bh58A==,2020-09-15 09:40:58.227484
1049,yxa2u8op46avrm7wrvgypgmvgi6j,ipc-b1b20p-0280b.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":24.958292,""display_aspect_ratio"":[16,9],""analyzed"":true}",3230858,426rdDXxIVLhcxnJ1ecAiw==,2020-09-15 09:41:42.567456
1050,qj3hekbqyibcll63gdr5y6wtteaa,ipc-b1b20p-0280b.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":24.958292,""display_aspect_ratio"":[16,9],""analyzed"":true}",3230858,426rdDXxIVLhcxnJ1ecAiw==,2020-09-15 09:41:42.785899
1051,savmtejoeptgif6ceqigb4cd02vy,IPC-B1B20P.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",6919,o4oUMCkVTaMZHbcoSgYvPg==,2020-09-15 09:42:31.048938
1052,05p2axpk7yhbgphzldvu1cesdmcr,DH-IPC-MDW4330P-M12.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",9990,deJemoTQ0K7C+cIDL3sbMg==,2020-09-15 09:43:36.934347
1053,7fgyfim3su8vqspwt5d4qdos492m,ipc-mdw4330p-m12.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",2665511,BPWEPAE6z7FEwgBdQ9IkuQ==,2020-09-15 09:43:57.739607
1054,2no6ji0qhnn1jbncgtcksu1tz26e,ipc-mdw4330p-m12.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",2665511,BPWEPAE6z7FEwgBdQ9IkuQ==,2020-09-15 09:43:57.909396
1055,87ov8vtv15rdeqcnrwleqw8lsbsz,ipc-t1a30p-0280b 1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3231837,0E0xaE+86wUxmg3K7QrzQg==,2020-09-15 09:45:12.034761
1056,z52nx5jnaiz13jqhmd9ty8s3aho2,ipc-t1a30p-0280b 1.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3231837,0E0xaE+86wUxmg3K7QrzQg==,2020-09-15 09:45:12.576051
1057,x3dc48nvuhbylz0nfykyos0gt3h5,DH-IPC-HDW1320S-S3.jpg,image/jpeg,"{""identified"":true,""width"":352,""height"":301,""analyzed"":true}",9271,A4ouOOR3xJfVh3fXBbb4YQ==,2020-09-15 09:45:37.061528
1058,qy4u0xsbzzhku07jqqxs0ap8y21d,ipm-t2.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3293110,XVdqz604FN/M2sN5z33zRg==,2020-09-15 09:46:29.681016
1059,t0so92rwdnbqzckvxf02wse3meeh,ipm-t2.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.425425,""display_aspect_ratio"":[16,9],""analyzed"":true}",3293110,XVdqz604FN/M2sN5z33zRg==,2020-09-15 09:46:30.069689
1060,kwjdeg41qd6hka2qdyiulver7e87,ips-c20p.mp4,video/mp4,"{""identified"":true,""width"":1280.0,""height"":720.0,""duration"":25.925926,""display_aspect_ratio"":[16,9],""analyzed"":true}",4183964,QqRe7S5oz+o5ySNAKyeHCg==,2020-09-15 09:47:42.385650
