id,name,record_type,record_id,blob_id,created_at
1340,attachment,Spree::Asset,568,1340,2020-09-18 13:48:38.494486
1341,attachment,Spree::Asset,569,1341,2020-09-18 13:48:55.728223
1342,attachment,Spree::Asset,570,1342,2020-09-18 13:49:00.970388
1343,attachment,Spree::Asset,571,1343,2020-09-18 13:49:17.699465
1344,attachment,Spree::Asset,572,1344,2020-09-18 13:49:24.391661
1345,attachment,Spree::Asset,573,1345,2020-09-18 13:50:38.124872
1346,attachment,Spree::Asset,574,1346,2020-09-18 13:50:44.000647
1347,attachment,Spree::Asset,575,1347,2020-09-18 13:51:53.787016
1348,attachment,Spree::Asset,576,1348,2020-09-18 13:52:00.890790
1349,attachment,Spree::Asset,577,1349,2020-09-18 13:52:37.064767
1350,attachment,Spree::Asset,578,1350,2020-09-18 13:52:44.743446
1351,attachment,Spree::Asset,579,1351,2020-09-18 13:54:04.211886
1352,attachment,Spree::Asset,580,1352,2020-09-18 13:54:12.412113
1353,attachment,Spree::Asset,581,1353,2020-09-18 13:54:50.178672
1354,attachment,Spree::Asset,582,1354,2020-09-18 13:54:55.236924
1355,attachment,Spree::Asset,583,1355,2020-09-18 13:56:02.533456
1357,attachment,Spree::Asset,585,1357,2020-09-18 13:59:37.836130
1358,attachment,Spree::Asset,586,1358,2020-09-18 14:01:18.256286
1359,attachment,Spree::Asset,587,1359,2020-09-21 07:20:12.216674
1360,attachment,Spree::Asset,588,1360,2020-09-21 07:20:26.871588
1361,attachment,Spree::Asset,589,1361,2020-09-21 07:20:59.179519
1362,attachment,Spree::Asset,590,1362,2020-09-21 07:21:46.761670
1363,attachment,Spree::Asset,591,1363,2020-09-21 07:21:55.765227
1364,attachment,Spree::Asset,592,1364,2020-09-21 07:33:56.743218
1365,attachment,Spree::Asset,593,1365,2020-09-21 07:35:55.047501
1366,attachment,Spree::Asset,594,1366,2020-09-21 07:36:17.675786
1367,attachment,Spree::Asset,595,1367,2020-09-21 07:37:20.985647
1368,attachment,Spree::Asset,596,1368,2020-09-21 08:07:49.426334
1369,attachment,Spree::Asset,597,1369,2020-09-21 08:09:23.771112
1370,attachment,Spree::Asset,598,1370,2020-09-21 08:10:52.509602
1371,attachment,Spree::Asset,599,1371,2020-09-21 08:12:01.630437
1372,attachment,Spree::Asset,600,1372,2020-09-21 08:18:09.591484
1373,attachment,Spree::Asset,601,1373,2020-09-21 08:36:07.764122
1374,attachment,Spree::Asset,602,1374,2020-09-21 08:41:41.274569
1375,attachment,Spree::Asset,603,1375,2020-09-21 08:42:04.505498
1376,attachment,Spree::Asset,604,1376,2020-09-21 08:43:02.096442
1377,attachment,Spree::Asset,605,1377,2020-09-21 08:43:35.842246
1378,attachment,Spree::Asset,606,1378,2020-09-21 08:45:20.485822
1379,attachment,Spree::Asset,607,1379,2020-09-21 09:03:10.928013
1380,attachment,Spree::Asset,608,1380,2020-09-21 09:05:36.048532
1381,attachment,Spree::Asset,609,1381,2020-09-21 11:26:38.164899
1384,attachment,Spree::Asset,612,1384,2020-09-22 12:44:16.706984
1385,attachment,Spree::Asset,613,1385,2020-09-22 12:44:44.969506
1386,attachment,Spree::Asset,614,1386,2020-09-22 12:45:29.369930
1387,attachment,Spree::Asset,615,1387,2020-09-22 12:47:43.784445
1388,attachment,Spree::Asset,616,1388,2020-09-22 12:48:13.120246
1389,attachment,Spree::Asset,617,1389,2020-09-22 12:49:38.110597
1390,attachment,Spree::Asset,618,1390,2020-09-22 12:49:49.670556
1391,attachment,Spree::Asset,619,1391,2020-09-22 12:54:04.678009
1392,attachment,Spree::Asset,620,1392,2020-09-22 12:54:34.562088
1393,attachment,Spree::Asset,302,1393,2020-09-22 12:57:08.659894
1394,attachment,Spree::Asset,621,1394,2020-09-22 12:57:38.255139
1395,attachment,Spree::Asset,144,1395,2020-09-22 13:01:12.017065
1396,attachment,Spree::Asset,622,1396,2020-09-22 13:06:12.085634
1397,attachment,Spree::Asset,623,1397,2020-09-22 13:06:44.744489
1398,attachment,Spree::Asset,624,1398,2020-09-22 13:07:35.010822
1399,attachment,Spree::Asset,625,1399,2020-09-22 13:08:27.150177
1400,attachment,Spree::Asset,626,1400,2020-09-22 13:11:24.723680
1401,attachment,Spree::Asset,627,1401,2020-09-22 13:11:48.061454
1402,attachment,Spree::Asset,628,1402,2020-09-22 13:12:34.339829
1403,attachment,Spree::Asset,629,1403,2020-09-22 13:13:10.604070
1404,attachment,Spree::Asset,630,1404,2020-09-22 13:14:30.965956
1405,attachment,Spree::Asset,631,1405,2020-09-22 13:15:25.125193
1406,attachment,Spree::Asset,632,1406,2020-09-22 13:16:04.179304
1407,attachment,Spree::Asset,633,1407,2020-09-22 13:17:46.227103
1408,attachment,Spree::Asset,634,1408,2020-09-22 13:18:22.573323
1409,attachment,Spree::Asset,635,1409,2020-09-22 13:18:40.152731
1410,attachment,Spree::Asset,636,1410,2020-09-22 13:19:02.664995
1411,attachment,Spree::Asset,637,1411,2020-09-22 13:19:13.196721
1412,attachment,Spree::Asset,638,1412,2020-09-22 13:19:41.699659
1413,attachment,Spree::Asset,639,1413,2020-09-22 13:20:29.935774
1414,attachment,Spree::Asset,392,1414,2020-09-22 13:21:09.207057
1415,attachment,Spree::Asset,640,1415,2020-09-22 13:22:29.542935
1416,attachment,Spree::Asset,641,1416,2020-09-22 13:22:56.369381
1417,attachment,Spree::Asset,642,1417,2020-09-22 13:24:29.371579
1418,attachment,Spree::Asset,643,1418,2020-09-22 13:25:11.635455
1419,attachment,Spree::Asset,644,1419,2020-09-22 13:26:33.090550
1420,attachment,Spree::Asset,268,1420,2020-09-22 13:28:02.556721
1421,attachment,Spree::Asset,645,1421,2020-09-22 13:30:34.530910
1422,attachment,Spree::Asset,646,1422,2020-09-22 13:31:08.140612
1423,attachment,Spree::Asset,647,1423,2020-09-22 13:32:39.762121
1424,attachment,Spree::Asset,648,1424,2020-09-22 13:32:56.604674
1426,attachment,Spree::Asset,235,1426,2020-09-22 13:34:41.165018
1428,attachment,Spree::Asset,391,1428,2020-09-22 13:35:36.110405
1429,attachment,Spree::Asset,649,1429,2020-09-22 13:36:52.928759
1430,attachment,Spree::Asset,650,1430,2020-09-22 13:36:56.830890
1431,attachment,Spree::Asset,216,1431,2020-09-22 13:37:20.921187
1432,attachment,Spree::Asset,651,1432,2020-09-22 13:37:26.654308
1433,attachment,Spree::Asset,652,1433,2020-09-22 13:38:18.938161
1434,attachment,Spree::Asset,653,1434,2020-09-22 13:38:23.351283
1435,attachment,Spree::Asset,654,1435,2020-09-22 13:38:31.112346
1436,attachment,Spree::Asset,655,1436,2020-09-22 13:38:36.310338
1437,attachment,Spree::Asset,189,1437,2020-09-22 13:38:44.505398
1438,attachment,Spree::Asset,656,1438,2020-09-22 13:38:50.630098
1439,attachment,Spree::Asset,657,1439,2020-09-22 13:39:26.217804
1440,attachment,Spree::Asset,658,1440,2020-09-22 13:39:30.633116
1441,attachment,Spree::Asset,659,1441,2020-09-22 13:39:34.229382
1442,attachment,Spree::Asset,660,1442,2020-09-22 13:39:50.860820
1443,attachment,Spree::Asset,661,1443,2020-09-22 13:39:54.518606
1444,attachment,Spree::Asset,662,1444,2020-09-22 13:39:57.937091
1445,attachment,Spree::Asset,322,1445,2020-09-22 13:40:39.672008
1446,attachment,Spree::Asset,663,1446,2020-09-22 13:40:48.047841
1447,attachment,Spree::Asset,664,1447,2020-09-22 13:47:53.314649
1448,attachment,Spree::Asset,665,1448,2020-09-22 13:47:58.136296
1449,attachment,Spree::Asset,666,1449,2020-09-22 13:48:06.349094
1450,attachment,Spree::Asset,667,1450,2020-09-22 13:48:11.991460
1451,attachment,Spree::Asset,668,1451,2020-09-22 13:52:16.469804
1452,attachment,Spree::Asset,388,1452,2020-09-22 14:05:06.913650
1453,attachment,Spree::Asset,669,1453,2020-09-22 14:05:12.102858
1454,attachment,Spree::Asset,670,1454,2020-09-22 14:05:42.379883
1455,attachment,Spree::Asset,671,1455,2020-09-22 14:06:30.726075
1456,attachment,Spree::Asset,672,1456,2020-09-22 14:06:37.436645
1457,attachment,Spree::Asset,673,1457,2020-09-22 14:06:45.316612
1458,attachment,Spree::Asset,413,1458,2020-09-22 14:07:08.774365
1459,attachment,Spree::Asset,674,1459,2020-09-22 14:07:18.674550
1460,attachment,Spree::Asset,675,1460,2020-09-22 14:08:02.564493
1461,attachment,Spree::Asset,676,1461,2020-09-22 14:08:08.596356
1462,attachment,Spree::Asset,187,1462,2020-09-22 14:08:59.422855
1463,attachment,Spree::Asset,188,1463,2020-09-22 14:09:54.612313
1464,attachment,Spree::Asset,677,1464,2020-09-23 08:30:28.253187
1465,attachment,Spree::Asset,678,1465,2020-09-23 08:30:38.756315
1466,attachment,Spree::Asset,679,1466,2020-09-23 08:31:59.795775
1467,attachment,Spree::Asset,680,1467,2020-09-23 08:32:06.379276
1468,attachment,Spree::Asset,681,1468,2020-09-23 08:32:27.545180
1469,attachment,Spree::Asset,682,1469,2020-09-23 08:34:27.794692
1470,attachment,Spree::Asset,387,1470,2020-09-23 08:36:08.212898
1471,attachment,Spree::Asset,683,1471,2020-09-23 08:36:14.933262
1472,attachment,Spree::Asset,384,1472,2020-09-23 08:36:29.766764
1473,attachment,Spree::Asset,684,1473,2020-09-23 08:36:38.841166
1474,attachment,Spree::Asset,685,1474,2020-09-23 08:37:07.274212
1475,attachment,Spree::Asset,386,1475,2020-09-23 08:37:45.829634
1476,attachment,Spree::Asset,381,1476,2020-09-23 08:38:38.237251
1477,attachment,Spree::Asset,686,1477,2020-09-23 08:38:46.477947
1478,attachment,Spree::Asset,382,1478,2020-09-23 08:38:55.309533
1479,attachment,Spree::Asset,687,1479,2020-09-23 08:39:01.220550
1480,attachment,Spree::Asset,229,1480,2020-09-23 08:39:56.197845
1481,attachment,Spree::Asset,688,1481,2020-09-23 08:40:07.221072
1482,attachment,Spree::Asset,689,1482,2020-09-23 08:40:32.679483
1483,attachment,Spree::Asset,228,1483,2020-09-23 08:41:03.922576
1484,attachment,Spree::Asset,690,1484,2020-09-23 08:41:14.500830
1485,attachment,Spree::Asset,691,1485,2020-09-23 08:49:14.694475
1486,attachment,Spree::Asset,692,1486,2020-09-23 10:03:36.561073
1487,attachment,Spree::Asset,693,1487,2020-09-23 10:03:52.011703
1488,attachment,Spree::Asset,694,1488,2020-09-23 10:04:22.269985
1489,attachment,Spree::Asset,695,1489,2020-09-23 10:04:31.870454
1490,attachment,Spree::Asset,34,1490,2020-09-23 10:05:37.950016
1491,attachment,Spree::Asset,696,1491,2020-09-23 10:05:45.268329
1493,attachment,Spree::Asset,179,1493,2020-09-23 10:07:26.925136
1494,attachment,Spree::Asset,269,1494,2020-09-23 10:08:16.435997
1495,attachment,Spree::Asset,698,1495,2020-09-23 10:09:06.695198
1496,attachment,Spree::Asset,699,1496,2020-09-23 10:15:34.913415
1497,attachment,Spree::Asset,700,1497,2020-09-23 10:15:41.910600
1498,attachment,Spree::Asset,701,1498,2020-09-23 10:15:49.102962
1499,attachment,Spree::Asset,702,1499,2020-09-23 10:17:14.073408
1500,attachment,Spree::Asset,703,1500,2020-09-23 10:17:19.813253
1501,attachment,Spree::Asset,704,1501,2020-09-23 10:18:43.301561
1502,attachment,Spree::Asset,96,1502,2020-09-23 10:19:26.580617
1503,attachment,Spree::Asset,705,1503,2020-09-23 10:19:34.984751
1504,attachment,Spree::Asset,383,1504,2020-09-23 10:23:20.295877
1505,attachment,Spree::Asset,706,1505,2020-09-23 10:23:30.076877
1506,attachment,Spree::Asset,385,1506,2020-09-23 10:24:07.108466
1507,attachment,Spree::Asset,307,1507,2020-09-23 10:26:22.648242
1508,attachment,Spree::Asset,306,1508,2020-09-23 10:26:49.329939
1509,attachment,Spree::Asset,367,1509,2020-09-23 10:27:21.817944
1510,attachment,Spree::Asset,368,1510,2020-09-23 10:28:22.160592
1511,attachment,Spree::Asset,308,1511,2020-09-23 10:29:05.981058
1512,attachment,Spree::Asset,309,1512,2020-09-23 10:29:35.435657
1513,attachment,Spree::Asset,707,1513,2020-09-23 10:30:18.370420
1514,attachment,Spree::Asset,708,1514,2020-09-23 10:31:01.702248
1515,attachment,Spree::Asset,709,1515,2020-09-23 10:31:29.615113
1516,attachment,Spree::Asset,710,1516,2020-09-23 10:31:37.432689
1517,attachment,Spree::Asset,177,1517,2020-09-23 10:32:03.963133
1518,attachment,Spree::Asset,711,1518,2020-09-23 10:33:59.407437
1519,attachment,Spree::Asset,273,1519,2020-09-23 10:34:39.345276
1520,attachment,Spree::Asset,272,1520,2020-09-23 10:35:13.749883
1521,attachment,Spree::Asset,712,1521,2020-09-23 10:35:22.487175
1522,attachment,Spree::Asset,713,1522,2020-09-23 10:37:05.817648
1523,attachment,Spree::Asset,714,1523,2020-09-23 10:37:15.301197
1524,attachment,Spree::Asset,178,1524,2020-09-23 10:37:56.172784
1525,attachment,Spree::Asset,715,1525,2020-09-23 10:38:05.512487
1526,attachment,Spree::Asset,716,1526,2020-09-23 10:40:41.330479
1527,attachment,Spree::Asset,717,1527,2020-09-23 10:40:51.854380
1528,attachment,Spree::Asset,181,1528,2020-09-23 10:41:31.624925
1529,attachment,Spree::Asset,718,1529,2020-09-23 10:41:39.861618
1530,attachment,Spree::Asset,183,1530,2020-09-23 10:42:37.774000
1531,attachment,Spree::Asset,182,1531,2020-09-23 10:43:31.960300
1532,attachment,Spree::Asset,719,1532,2020-09-23 10:43:40.933306
1533,attachment,Spree::Asset,720,1533,2020-09-23 10:44:11.659333
1534,attachment,Spree::Asset,184,1534,2020-09-23 10:44:33.738726
1535,attachment,Spree::Asset,721,1535,2020-09-23 10:45:08.674573
1536,attachment,Spree::Asset,722,1536,2020-09-23 10:45:17.549446
1537,attachment,Spree::Asset,365,1537,2020-09-23 10:46:28.849122
1538,attachment,Spree::Asset,723,1538,2020-09-23 10:46:36.971171
1539,attachment,Spree::Asset,724,1539,2020-09-23 10:47:02.099233
1540,attachment,Spree::Asset,725,1540,2020-09-23 10:47:11.534732
1541,attachment,Spree::Asset,726,1541,2020-09-23 10:47:20.051899
1542,attachment,Spree::Asset,727,1542,2020-09-23 11:50:44.754072
1543,attachment,Spree::Asset,396,1543,2020-09-23 12:20:47.776511
1544,attachment,Spree::Asset,728,1544,2020-09-23 12:24:35.997513
1545,attachment,Spree::Asset,729,1545,2020-09-23 12:24:45.862306
1546,attachment,Spree::Asset,271,1546,2020-09-23 12:25:21.957750
1547,attachment,Spree::Asset,730,1547,2020-09-23 12:25:35.218306
1548,attachment,Spree::Asset,731,1548,2020-09-23 12:26:03.769186
1549,attachment,Spree::Asset,374,1549,2020-09-23 12:26:36.030262
1550,attachment,Spree::Asset,732,1550,2020-09-23 12:26:44.272347
1551,attachment,Spree::Asset,733,1551,2020-09-23 12:28:14.293321
1552,attachment,Spree::Asset,734,1552,2020-09-23 12:28:22.385196
1553,attachment,Spree::Asset,735,1553,2020-09-23 12:28:50.026006
1554,attachment,Spree::Asset,736,1554,2020-09-23 12:29:04.497684
1555,attachment,Spree::Asset,737,1555,2020-09-23 12:31:01.201093
1556,attachment,Spree::Asset,738,1556,2020-09-23 12:31:09.666273
1557,attachment,Spree::Asset,739,1557,2020-09-23 12:31:37.781399
1558,attachment,Spree::Asset,740,1558,2020-09-23 12:31:46.793355
1559,attachment,Spree::Asset,364,1559,2020-09-23 12:33:07.185819
1560,attachment,Spree::Asset,741,1560,2020-09-23 12:33:15.274329
1561,attachment,Spree::Asset,742,1561,2020-09-23 12:33:26.094616
1562,attachment,Spree::Asset,743,1562,2020-09-23 12:33:34.801024
1563,attachment,Spree::Asset,744,1563,2020-09-23 12:34:20.736035
1564,attachment,Spree::Asset,745,1564,2020-09-23 12:34:30.871947
1565,attachment,Spree::Asset,746,1565,2020-09-23 12:34:59.538538
1566,attachment,Spree::Asset,747,1566,2020-09-23 12:35:14.415270
1567,attachment,Spree::Asset,748,1567,2020-09-23 12:36:13.911698
1568,attachment,Spree::Asset,749,1568,2020-09-23 12:36:21.565194
1569,attachment,Spree::Asset,376,1569,2020-09-23 12:36:51.280806
1570,attachment,Spree::Asset,750,1570,2020-09-23 12:37:01.968269
1571,attachment,Spree::Asset,231,1571,2020-09-23 12:38:53.413412
1572,attachment,Spree::Asset,751,1572,2020-09-23 12:39:03.878506
1573,attachment,Spree::Asset,752,1573,2020-09-23 12:40:04.938240
1574,attachment,Spree::Asset,753,1574,2020-09-23 12:40:15.120909
1575,attachment,Spree::Asset,389,1575,2020-09-23 12:41:03.384236
1576,attachment,Spree::Asset,754,1576,2020-09-23 12:41:12.690822
1577,attachment,Spree::Asset,755,1577,2020-09-23 12:43:24.284777
1578,attachment,Spree::Asset,756,1578,2020-09-23 12:43:34.525752
1579,attachment,Spree::Asset,378,1579,2020-09-23 12:43:46.709826
1580,attachment,Spree::Asset,757,1580,2020-09-23 12:43:54.717214
1581,attachment,Spree::Asset,758,1581,2020-09-23 12:44:05.243032
1582,attachment,Spree::Asset,759,1582,2020-09-23 12:44:13.205928
1583,attachment,Spree::Asset,760,1583,2020-09-23 12:44:22.782680
1584,attachment,Spree::Asset,761,1584,2020-09-23 12:44:31.551071
1585,attachment,Spree::Asset,762,1585,2020-09-23 12:47:04.103674
1586,attachment,Spree::Asset,763,1586,2020-09-23 12:47:13.185829
1587,attachment,Spree::Asset,764,1587,2020-09-23 12:47:22.034452
1588,attachment,Spree::Asset,765,1588,2020-09-23 12:48:16.896530
1589,attachment,Spree::Asset,766,1589,2020-09-23 12:48:25.310429
1590,attachment,Spree::Asset,767,1590,2020-09-23 12:48:32.909434
1591,attachment,Spree::Asset,768,1591,2020-09-23 12:49:03.090945
1592,attachment,Spree::Asset,769,1592,2020-09-23 12:49:12.256034
1593,attachment,Spree::Asset,770,1593,2020-09-23 12:53:33.304844
1594,attachment,Spree::Asset,390,1594,2020-09-23 12:54:37.576757
1595,attachment,Spree::Asset,771,1595,2020-09-23 12:54:47.808535
1596,attachment,Spree::Asset,772,1596,2020-09-23 12:55:39.563622
1597,attachment,Spree::Asset,773,1597,2020-09-23 12:55:53.496233
1598,attachment,Spree::Asset,774,1598,2020-09-23 12:57:39.583080
1599,attachment,Spree::Asset,775,1599,2020-09-23 12:57:47.770521
1600,attachment,Spree::Asset,315,1600,2020-09-23 12:58:18.531708
1601,attachment,Spree::Asset,776,1601,2020-09-23 12:58:28.087606
1602,attachment,Spree::Asset,317,1602,2020-09-23 13:00:37.826326
1603,attachment,Spree::Asset,777,1603,2020-09-23 13:00:47.727965
1604,attachment,Spree::Asset,778,1604,2020-09-23 13:02:11.362646
1605,attachment,Spree::Asset,779,1605,2020-09-23 13:02:22.113015
1606,attachment,Spree::Asset,780,1606,2020-09-23 13:02:35.402045
1607,attachment,Spree::Asset,781,1607,2020-09-23 13:02:45.120868
1608,attachment,Spree::Asset,782,1608,2020-09-23 13:02:56.159551
1609,attachment,Spree::Asset,783,1609,2020-09-23 13:03:04.625091
1610,attachment,Spree::Asset,784,1610,2020-09-23 13:04:06.990421
1611,attachment,Spree::Asset,785,1611,2020-09-23 13:04:21.299286
1612,attachment,Spree::Asset,786,1612,2020-09-23 13:06:21.149737
1613,attachment,Spree::Asset,787,1613,2020-09-23 13:06:50.295221
1614,attachment,Spree::Asset,788,1614,2020-09-23 13:07:17.397953
1615,attachment,Spree::Asset,789,1615,2020-09-23 13:07:28.178564
1616,attachment,Spree::Asset,790,1616,2020-09-23 13:23:22.486595
1617,attachment,Spree::Asset,234,1617,2020-09-24 07:39:31.274850
1618,attachment,Spree::Asset,791,1618,2020-09-24 07:40:22.559596
1619,attachment,Spree::Asset,792,1619,2020-09-24 07:40:37.239154
1620,attachment,Spree::Asset,215,1620,2020-09-24 07:42:34.667216
1621,attachment,Spree::Asset,793,1621,2020-09-24 07:42:52.890878
1624,attachment,Spree::Asset,279,1624,2020-09-24 07:43:53.064802
1625,attachment,Spree::Asset,795,1625,2020-09-24 07:44:04.670515
1626,attachment,Spree::Asset,305,1626,2020-09-24 07:49:13.551163
1627,attachment,Spree::Asset,796,1627,2020-09-24 07:49:26.053448
1628,attachment,Spree::Asset,797,1628,2020-09-24 07:49:36.994591
1629,attachment,Spree::Asset,408,1629,2020-09-24 07:50:10.458876
1630,attachment,Spree::Asset,798,1630,2020-09-24 07:50:22.176472
1631,attachment,Spree::Asset,799,1631,2020-09-24 07:50:34.307912
1632,attachment,Spree::Asset,800,1632,2020-09-24 07:56:11.959586
1633,attachment,Spree::Asset,801,1633,2020-09-24 07:56:20.188370
1634,attachment,Spree::Asset,802,1634,2020-09-24 07:56:29.750393
1635,attachment,Spree::Asset,803,1635,2020-09-24 07:57:23.655460
1636,attachment,Spree::Asset,804,1636,2020-09-24 07:57:34.940746
1637,attachment,Spree::Asset,313,1637,2020-09-24 07:57:56.185651
1638,attachment,Spree::Asset,805,1638,2020-09-24 07:58:06.004973
1639,attachment,Spree::Asset,314,1639,2020-09-24 07:58:31.282321
1640,attachment,Spree::Asset,806,1640,2020-09-24 07:58:43.887220
1641,attachment,Spree::Asset,311,1641,2020-09-24 08:00:04.295596
1642,attachment,Spree::Asset,807,1642,2020-09-24 08:00:14.415131
1643,attachment,Spree::Asset,312,1643,2020-09-24 08:00:39.918358
1644,attachment,Spree::Asset,808,1644,2020-09-24 08:00:49.278112
1645,attachment,Spree::Asset,299,1645,2020-09-24 08:01:25.172889
1646,attachment,Spree::Asset,809,1646,2020-09-24 08:01:35.007962
1647,attachment,Spree::Asset,810,1647,2020-09-24 08:02:35.025191
1648,attachment,Spree::Asset,811,1648,2020-09-24 08:02:49.222118
1653,attachment,Spree::Asset,167,1653,2020-09-24 08:07:43.134117
1654,attachment,Spree::Asset,816,1654,2020-09-24 08:07:58.504168
1655,attachment,Spree::Asset,157,1655,2020-09-24 08:08:51.716173
1656,attachment,Spree::Asset,817,1656,2020-09-24 08:08:59.885137
1657,attachment,Spree::Asset,156,1657,2020-09-24 08:09:11.146389
1658,attachment,Spree::Asset,818,1658,2020-09-24 08:09:20.489093
1659,attachment,Spree::Asset,171,1659,2020-09-24 08:10:30.019230
1660,attachment,Spree::Asset,819,1660,2020-09-24 08:10:47.410613
1661,attachment,Spree::Asset,814,1661,2020-09-24 08:12:31.948964
1662,attachment,Spree::Asset,815,1662,2020-09-24 08:12:46.847439
1663,attachment,Spree::Asset,214,1663,2020-09-24 08:14:32.110359
1664,attachment,Spree::Asset,820,1664,2020-09-24 08:14:43.145246
1667,attachment,Spree::Asset,822,1667,2020-09-24 08:18:52.606354
1668,attachment,Spree::Asset,823,1668,2020-09-24 08:19:00.145509
1669,attachment,Spree::Asset,824,1669,2020-09-24 08:20:01.909140
1670,attachment,Spree::Asset,825,1670,2020-09-24 08:20:13.351032
1671,attachment,Spree::Asset,826,1671,2020-09-24 08:20:35.805562
1672,attachment,Spree::Asset,827,1672,2020-09-24 08:20:45.008853
1673,attachment,Spree::Asset,828,1673,2020-09-24 08:21:42.782975
1674,attachment,Spree::Asset,829,1674,2020-09-24 08:21:52.457536
1675,attachment,Spree::Asset,253,1675,2020-09-24 08:22:19.552285
1676,attachment,Spree::Asset,830,1676,2020-09-24 08:23:52.509723
1677,attachment,Spree::Asset,66,1677,2020-09-24 08:26:16.364821
1678,attachment,Spree::Asset,831,1678,2020-09-24 08:26:38.870358
1679,attachment,Spree::Asset,832,1679,2020-09-24 08:37:24.041978
1680,attachment,Spree::Asset,833,1680,2020-09-24 08:37:28.172360
1681,attachment,Spree::Asset,834,1681,2020-09-24 08:37:47.462069
1682,attachment,Spree::Asset,835,1682,2020-09-24 08:39:34.538739
1683,attachment,Spree::Asset,836,1683,2020-09-24 08:39:41.080067
1684,attachment,Spree::Asset,837,1684,2020-09-24 08:39:46.266549
1685,attachment,Spree::Asset,838,1685,2020-09-24 08:39:51.734939
1686,attachment,Spree::Asset,839,1686,2020-09-24 08:39:58.086754
1687,attachment,Spree::Asset,840,1687,2020-09-24 08:40:02.373911
1688,attachment,Spree::Asset,841,1688,2020-09-24 08:41:02.091309
1689,attachment,Spree::Asset,842,1689,2020-09-24 08:41:30.962326
1690,attachment,Spree::Asset,843,1690,2020-09-24 08:45:14.280972
1691,attachment,Spree::Asset,844,1691,2020-09-24 08:46:12.174400
1692,attachment,Spree::Asset,845,1692,2020-09-24 08:46:19.613704
1693,attachment,Spree::Asset,846,1693,2020-09-24 08:46:27.283474
1694,attachment,Spree::Asset,847,1694,2020-09-24 08:46:34.212846
1695,attachment,Spree::Asset,848,1695,2020-09-24 08:46:38.981925
1696,attachment,Spree::Asset,849,1696,2020-09-24 08:46:44.017390
1697,attachment,Spree::Asset,850,1697,2020-09-24 08:46:52.535353
1698,attachment,Spree::Asset,851,1698,2020-09-24 08:46:57.870072
1699,attachment,Spree::Asset,852,1699,2020-09-24 08:47:02.418689
1700,attachment,Spree::Asset,853,1700,2020-09-24 09:03:05.986893
1701,attachment,Spree::Asset,854,1701,2020-09-24 09:04:10.396265
1702,attachment,Spree::Asset,855,1702,2020-09-24 09:04:32.328731
1703,attachment,Spree::Asset,697,1703,2020-09-24 09:08:47.398108
1704,attachment,Spree::Asset,856,1704,2020-09-24 09:08:58.839817
1705,attachment,Spree::Asset,857,1705,2020-09-24 09:09:31.140768
1706,attachment,Spree::Asset,858,1706,2020-09-24 09:09:57.261650
1707,attachment,Spree::Asset,859,1707,2020-09-24 09:11:15.256499
1708,attachment,Spree::Asset,860,1708,2020-09-24 09:11:21.077510
1709,attachment,Spree::Asset,861,1709,2020-09-24 09:11:28.702450
1710,attachment,Spree::Asset,862,1710,2020-09-24 09:11:33.996495
1711,attachment,Spree::Asset,863,1711,2020-09-24 09:11:41.290279
1712,attachment,Spree::Asset,864,1712,2020-09-24 09:11:46.183019
1713,attachment,Spree::Asset,865,1713,2020-09-24 09:12:22.902897
1714,attachment,Spree::Asset,866,1714,2020-09-24 09:12:28.935299
1715,attachment,Spree::Asset,867,1715,2020-09-24 09:13:00.742362
1716,attachment,Spree::Asset,868,1716,2020-09-24 09:13:08.498664
1717,attachment,Spree::Asset,869,1717,2020-09-24 09:15:59.541308
1718,attachment,Spree::Asset,870,1718,2020-09-24 12:53:30.562206
1719,attachment,Spree::Asset,871,1719,2020-09-24 12:53:57.659304
1720,attachment,Spree::Asset,872,1720,2020-09-24 13:00:52.183299
1721,attachment,Spree::Asset,873,1721,2020-09-24 13:02:35.547514
1722,attachment,Spree::Asset,874,1722,2020-09-24 13:02:43.097701
1723,attachment,Spree::Asset,373,1723,2020-09-24 13:05:14.966187
1724,attachment,Spree::Asset,875,1724,2020-09-24 13:05:21.874394
1725,attachment,Spree::Asset,230,1725,2020-09-24 13:09:41.057685
1726,attachment,Spree::Asset,876,1726,2020-09-24 13:09:51.036450
1727,attachment,Spree::Asset,877,1727,2020-09-24 13:25:48.891976
1728,attachment,Spree::Asset,878,1728,2020-09-24 13:25:56.497671
1731,attachment,Spree::Asset,213,1731,2020-09-24 13:36:14.722152
1732,attachment,Spree::Asset,881,1732,2020-09-24 13:36:22.406884
1733,attachment,Spree::Asset,882,1733,2020-09-24 13:37:06.348142
1734,attachment,Spree::Asset,883,1734,2020-09-24 13:37:12.077913
1735,attachment,Spree::Asset,884,1735,2020-09-24 13:39:36.899431
1736,attachment,Spree::Asset,885,1736,2020-09-24 13:39:46.125990
1737,attachment,Spree::Asset,886,1737,2020-09-24 13:40:51.706295
1738,attachment,Spree::Asset,887,1738,2020-09-24 13:40:58.876544
1739,attachment,Spree::Asset,888,1739,2020-09-24 13:41:56.442039
1740,attachment,Spree::Asset,889,1740,2020-09-24 13:43:02.934294
1741,attachment,Spree::Asset,890,1741,2020-09-24 13:44:22.942291
1742,attachment,Spree::Asset,891,1742,2020-09-25 07:31:11.669104
1743,attachment,Spree::Asset,892,1743,2020-09-25 07:33:46.064860
